user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
2730,2030-10-04,Premium,699,24.8,1,3,11,43,No
2731,2030-10-05,Premium,699,12,6,4,5,2,No
2732,2030-10-06,Premium,699,5.8,0,2,34,15,No
2733,2030-10-07,Standard,399,15.7,6,1,5,9,No
2734,2030-10-08,Basic,199,12.4,8,0,27,23,Yes
2735,2030-10-09,Standard,399,11.8,0,3,26,14,No
2736,2030-10-10,Basic,199,20.2,5,2,33,3,Yes
2737,2030-10-11,Standard,399,16.6,7,3,20,25,No
2738,2030-10-12,Standard,399,18.1,6,2,13,0,Yes
2739,2030-10-13,Standard,399,11.6,2,1,11,24,Yes
2740,2030-10-14,Basic,199,24.2,4,1,19,50,Yes
2741,2030-10-15,Premium,699,23.6,8,5,22,20,Yes
2742,2030-10-16,Basic,199,21.3,0,4,33,47,Yes
2743,2030-10-17,Premium,699,18.6,6,1,7,40,Yes
2744,2030-10-18,Premium,699,16.6,6,2,6,14,Yes
2745,2030-10-19,Basic,199,18.1,4,3,9,11,No
2746,2030-10-20,Basic,199,13.5,3,1,24,16,No
2747,2030-10-21,Premium,699,2.4,5,5,16,33,Yes
2748,2030-10-22,Standard,399,9.6,7,5,18,24,No
2749,2030-10-23,Premium,699,12.7,7,3,18,37,Yes
2750,2030-10-24,Premium,699,23.7,5,1,22,27,Yes
2751,2030-10-25,Standard,399,10,8,3,26,51,Yes
2752,2030-10-26,Standard,399,2.4,5,2,9,23,Yes
2753,2030-10-27,Basic,199,23.2,4,4,22,5,No
2754,2030-10-28,Standard,399,8.4,5,4,10,24,Yes
2755,2030-10-29,Basic,199,21.4,3,0,8,29,No
2756,2030-10-30,Basic,199,9.5,1,2,16,11,No
2757,2030-10-31,Basic,199,16.4,3,1,17,50,No
2758,2030-11-01,Basic,199,19.5,4,1,20,45,No
2759,2030-11-02,Premium,699,5.9,7,1,27,6,No
2760,2030-11-03,Basic,199,13.6,1,3,2,60,Yes
2761,2030-11-04,Basic,199,23.3,1,2,10,46,Yes
2762,2030-11-05,Premium,699,8.3,3,2,18,52,No
2763,2030-11-06,Premium,699,11.1,8,3,12,16,Yes
2764,2030-11-07,Premium,699,1.7,7,1,32,41,No
2765,2030-11-08,Premium,699,17.4,6,2,2,56,Yes
2766,2030-11-09,Basic,199,11.8,2,4,29,27,Yes
2767,2030-11-10,Standard,399,5.3,0,0,13,17,No
2768,2030-11-11,Basic,199,20.5,7,4,23,4,Yes
2769,2030-11-12,Standard,399,16.6,0,0,34,1,No
2770,2030-11-13,Premium,699,18.4,1,2,12,11,Yes
2771,2030-11-14,Basic,199,10.9,4,1,8,36,No
2772,2030-11-15,Basic,199,13.5,1,3,26,10,No
2773,2030-11-16,Basic,199,9.8,5,2,13,45,Yes
2774,2030-11-17,Basic,199,15.2,2,4,2,46,No
2775,2030-11-18,Basic,199,3.6,5,4,23,22,Yes
2776,2030-11-19,Premium,699,22.8,2,1,14,9,No
2777,2030-11-20,Basic,199,22.4,2,0,13,18,No
2778,2030-11-21,Premium,699,19.7,3,1,15,14,No
2779,2030-11-22,Premium,699,24.3,7,3,23,5,No
2780,2030-11-23,Standard,399,13,6,4,3,31,No
2781,2030-11-24,Premium,699,20.8,3,3,11,2,Yes
2782,2030-11-25,Basic,199,10.2,5,5,10,54,No
2783,2030-11-26,Basic,199,17.1,2,5,36,5,No
2784,2030-11-27,Premium,699,23.1,4,4,28,55,Yes
2785,2030-11-28,Standard,399,8.4,4,1,13,9,Yes
2786,2030-11-29,Premium,699,4,2,5,10,32,Yes
2787,2030-11-30,Premium,699,6.7,2,2,19,35,No
2788,2030-12-01,Basic,199,4.9,5,3,12,3,Yes
2789,2030-12-02,Standard,399,9.6,0,3,14,15,No
2790,2030-12-03,Premium,699,21.7,3,0,31,54,No
2791,2030-12-04,Basic,199,10.2,7,2,18,6,No
2792,2030-12-05,Standard,399,6.1,8,2,21,49,Yes
2793,2030-12-06,Standard,399,0.8,1,1,10,49,Yes
2794,2030-12-07,Premium,699,13,4,5,4,25,Yes
2795,2030-12-08,Premium,699,10,5,5,24,17,No
2796,2030-12-09,Standard,399,6.7,1,1,21,59,No
2797,2030-12-10,Standard,399,11,4,0,6,4,No
2798,2030-12-11,Standard,399,11,0,4,22,59,No
2799,2030-12-12,Premium,699,15,3,4,25,20,No
2800,2030-12-13,Standard,399,2,0,1,12,1,Yes
